user_pseudo_id,traffic_source,traffic_medium,traffic_campaign,sessions,page_views,product_views,add_to_carts,checkouts,shipping_info,payment_info,purchases,revenue
47530705.4439897419,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6436861.8742352474,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4227860.4262579487,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
8910219.1270124821,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
85217911.1034970539,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5543222.1921048157,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
62682724.5471951556,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
71712013.5293163170,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4580372.7928303860,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5908857.4515781476,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5408185.3770144524,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
7684436.8181805062,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
58595879.0605923120,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3882546.1106247321,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6237494.9234514152,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
11611244.4984780121,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8590373.2025327509,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
31567420.0073076945,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3356582.6791333709,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2994159.2091053397,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3859267.1092789782,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
64411644.1049235878,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
80678119.2978862381,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7502066.0811798990,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6496107.3368512412,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
46452365.6334743739,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
18989231.0931901487,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2870210.9200520324,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
37584295.6611548131,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
10285437.2379001457,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8053358.6150874833,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2814976.4651786853,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
31162348.3335263422,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
74736920.0346671983,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
83835832.0575569218,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
495954306.1329320590,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3301591.4965711198,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1467153.6521984474,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
84808292.2389785918,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6317983.8783191166,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
32411174.6386993343,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
34001807.5118200607,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
77898153.8080671681,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
72888808.4256935936,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
44905691.3855719316,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
27717080.9292601879,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3894889986.4376202503,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2143257.0233703667,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3445247.3742794360,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
90859474.7100104088,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
24915734.2075367170,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
14355105.5994111841,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8478897.1220664720,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
39791144.2914808761,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6459134.4683019764,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
33500697.3797779751,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
87080676.4228901360,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
25839438.0225075053,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
13280557.6352779337,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
88508245.9980443355,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2094331.9094601665,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
12492671.7059033469,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
22195930.2383913873,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8968179.1307089557,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
31307225.4330008921,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
90955399.1283295923,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4032393.6812015703,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
41041951.3047807550,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
53000194.9828228894,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3046503.2661744090,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
71357136.3023152239,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2217561.5056192568,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
81919910.0992490036,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
67533688.8028118125,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4312501.2829046622,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
62085502.5601468876,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6942179.0349254844,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
50847710.1803414729,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
55903235.0692429056,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
28697969.8557516996,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
45905863.6966912518,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6728382.1934548505,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
59200907.9422060909,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
21113348.0812608272,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
30888146.8684428218,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
22443625.4923890426,<Other>,<Other>,<Other>,0,1,0,1,0,0,0,0,0
2198000.1224332447,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
4075353590.3887220338,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
33987890.7592500732,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3366827.1826804066,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
61045513.5540210153,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2806019.8981195007,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
71417844.1970158981,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
64909565.6784180652,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
53219084.5334285254,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
41540524.2248579057,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
57978045.1900892825,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
21622191.1954621586,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
57857272.8911044805,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5987667.5957051804,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
55732568.0391274618,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7794327.7223686131,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
20662469.8794641870,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
16853132.8140787160,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
54180900.4682515942,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4125766.4606079818,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
87564153.1629221127,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
45555928.2355304378,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
15081607.8180568766,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1742258.9688832461,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
37356475.8325967604,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1846701.9424412785,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
15415699.8998489739,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
56646901.9293713439,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
44917216.3916656996,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
74056723.1163860750,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1463753.0505825219,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2134349.6092673289,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3415575.0068092893,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
47651055.6545833886,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6735503.7804177383,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
35632638.3548572881,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3365103.7195042565,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
43155649.6265484429,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6809762.3887117899,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7153516.0520152907,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
27372436.2929969347,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2658122.5993140923,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
48960946.2461370592,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5864329.3577153432,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
44394182.1697069728,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
14404408.0865091386,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
17218792.0807860406,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2356990.1017256739,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
69851113.6438255416,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7537692.1034118848,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
15947421.5885752834,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8663543.7491783434,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
60209591.4440185489,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7131649.3920222312,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
86366620.2892547800,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
21240244.3719359813,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
69125598.7133013685,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7316294.5453901933,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
51043160.5364993895,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8938119.5259580572,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7293705.7771570989,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7989731.1493988200,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
28324136.6808267630,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6589076.4628463009,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6241939735.4631071560,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
63239362.2409326609,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
93368732.4160572967,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
36824500.2516658799,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
52494456.9399211408,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
85394191.8588603465,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2558411.3218058486,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
46028580.1813113561,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
74834923.9888474050,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5386481.1956256063,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
41439667.0051389349,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
898770472.1363064033,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
9102469604.7939222239,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
28770866.8588970638,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5234490.8971861632,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5423697.6742044692,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
70772823.2643543238,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5604897.4668973389,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
17575574.8686104967,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
68079746.4624741095,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4713204.4867970923,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
53673872.6320227374,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
7797063.9370538453,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
2149100019.6823499544,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
2008269.0864190470,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1979941.4203373327,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
37164061.7422750477,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
86534822.9863664291,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
1134337.5710511382,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
62476278.2106468976,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6315643.2027697202,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
38686817.5001994889,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3342706.3837138628,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
14838197.5170184505,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2026109.9821769829,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8596714.2877508561,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7782900.4786731432,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4960499.2687889913,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
42158550.8948427587,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
77868305.1529431661,<Other>,<Other>,<Other>,1,1,2,0,0,0,0,0,0
2441252.4789513704,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6357162.6506602059,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
56746875.3022675011,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
56587720.5492868579,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
15959080.7775237907,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3502930524.7041924300,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
13846454.6912065178,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2020354.7385378636,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5273749.0659770266,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
86302765.0410086579,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
37585115.7327058187,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
87336668.5387367587,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
89866666.2639554878,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7356077.0608370784,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8430918404.7691233348,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8525320.9577779852,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2198245.3714997411,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8604545.6184020311,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1854506.0458460036,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
67115820.7119961681,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
18847424.9052558147,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
55329799.8578927572,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
55731686.5162801649,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
17918050.6894741552,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
85675107.1009087080,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
31964819.9664068295,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5120874.9941274970,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
37211980.3214714361,<Other>,<Other>,<Other>,1,1,2,0,0,0,0,0,0
3569888.7639630448,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2996002434.4274226824,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2574496667.0698374788,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
19093928.7874320803,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8322978.0783646604,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
64914857.5720015291,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
15052741.0345660021,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3580236.8050685943,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
29570939.8339629089,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7373694180.4706930751,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
38430387.0742146046,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
43868382.0572649636,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6843361459.1034615737,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
16867898.8547652584,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
80206134.7031514405,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2345654.1469098811,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
59807659.0719067104,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
1496612.6798452229,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2943529.8139941104,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1057066.6724870774,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
9136483.8625059324,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
69739804.2336112699,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
78599988.6226941201,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
11258034.0544731536,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
14732210.9260643684,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5131864.2830412868,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8865897.1246721736,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
48566430.5365031715,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
31092890.7684518923,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3053297.1216016814,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
90936561.5061094769,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
40760822.2471958717,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
71942295.7900467795,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
12544777.2545361902,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
79665636.1478816514,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
67466540.1419104895,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
43645906.3770233724,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8559517.0757254647,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
58841666.0990670255,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
98690007.3351536813,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3911061.5684567734,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6543440.1051075078,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1445602.3468240933,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8429667950.4619729212,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
77010995.8907646567,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3304979.1512864502,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8626449.3062755732,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2792460.5939894150,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6738999078.1347459271,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
70971514.9844353279,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
18967761.2106626893,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
66501927.4834369618,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
2136320.0498257393,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6655176.8428065983,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6109129.1979969844,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5489107.1364827578,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
19505645.5770853863,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
68737209.4141093176,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
26558728.3427772157,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5105142.5038483552,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
13498893.6041254245,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
80919727.6397290546,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
83808429.3832470001,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4888850.6662327042,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
24126830.7446450081,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
57767587.6044708795,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7088681.1228839336,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7153919.9878632296,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
77716475.6383521612,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
19819623.4358292274,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
70841871.2987648599,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
74871995.5355197305,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
1733914.0614743326,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
15741875.0549649246,<Other>,<Other>,<Other>,2,1,0,0,0,0,0,0,0
4015767.3581564172,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2028055295.7204839034,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
11752580.4975092200,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2044707.8737209951,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
82185677.0383536111,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
5497459.5749363093,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
31002510.6536980619,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
45920872.1240167982,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2746140.3343868323,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3551821.4327994043,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2306023.8893031416,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
48659863.0271757344,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
47360531.5563413783,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
64335073.7042464447,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2364035.1793661475,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
52442173.4744451206,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
1376943.4876575379,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
8831530.0950836352,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3376057642.3532019339,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4879903.8227386289,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
49133664.9668221407,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6585907.4411586512,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
2268831.3931426295,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
48380121.8646529346,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
76696424.1389672099,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
81940616.8063415284,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6733330403.1763136151,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
6528985.2295725774,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
86535507.0464417893,<Other>,<Other>,<Other>,1,1,1,0,0,0,0,0,0
6035939.9063162871,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
43642474.8263558398,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4258083.6191737213,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
3765338.3357930642,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
42417926.9648345152,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
7067081.9747787546,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
19911269.7735313491,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
33156288.4603317452,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
33226404.7581616398,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
4509859.0885651821,<Other>,<Other>,<Other>,1,1,0,0,0,0,0,0,0
